food_group,food_number,food_name,waste_rate,energy_kcal,protein_g,fat_g,fiber_g,carbohydrate_g,potassium_mg,calcium_mg,magnesium_mg,phosphorus_mg,iron_mg,zinc_mg,copper_mg,vitamin_a_ug,vitamin_d_ug,vitamin_e_mg,vitamin_k_ug,vitamin_b1_mg,vitamin_b2_mg,niacin_mg,vitamin_b6_mg,vitamin_b12_ug,folate_ug,pantothenic_mg,vitamin_c_mg,source,per_100g
15,15027,＜和生菓子・和半生菓子類＞　どら焼　つぶしあん入り,0.0,292.0,6.6,3.2,1.9,57.9,120.0,22.0,15.0,78.0,1.1,0.6,0.12,40.0,0.7,0.4,5.0,0.04,0.09,0.2,0.04,0.2,15.0,0.41,0.0,文部科学省食品成分表八訂,True
15,15157,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん入り,0.0,274.0,3.6,0.3,1.6,65.4,35.0,17.0,12.0,42.0,0.8,0.5,0.1,0.0,0.0,0.0,1.0,0.03,0.02,0.3,0.03,0.0,3.0,0.18,0.0,文部科学省食品成分表八訂,True
15,15004,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　こしあん・つぶしあん混合,0.0,274.0,3.5,0.3,2.1,65.5,71.0,18.0,15.0,52.0,1.0,0.6,0.13,0.0,0.0,0.1,3.0,0.03,0.02,0.3,0.03,0.0,5.0,0.19,0.0,文部科学省食品成分表八訂,True
15,15158,＜和生菓子・和半生菓子類＞　生八つ橋　あん入り　つぶしあん入り,0.0,275.0,3.7,0.5,2.3,65.1,110.0,12.0,17.0,60.0,1.0,0.6,0.15,0.0,0.0,0.1,3.0,0.03,0.02,0.3,0.04,0.0,7.0,0.23,0.0,文部科学省食品成分表八訂,True
15,15028,＜和生菓子・和半生菓子類＞　ねりきり,0.0,259.0,5.3,0.3,3.6,60.1,33.0,39.0,16.0,46.0,1.5,0.6,0.13,0.0,0.0,0.0,4.0,0.01,0.03,0.1,0.0,0.0,1.0,0.04,0.0,文部科学省食品成分表八訂,True
15,15029,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　こしあん入り,0.0,292.0,6.7,2.1,2.4,62.6,77.0,45.0,14.0,77.0,1.3,0.6,0.11,23.0,0.4,0.2,4.0,0.04,0.07,0.2,0.02,0.1,8.0,0.27,0.0,文部科学省食品成分表八訂,True
15,15159,＜和生菓子・和半生菓子類＞　まんじゅう　カステラまんじゅう　つぶしあん入り,0.0,292.0,6.9,2.3,3.2,62.2,160.0,33.0,18.0,96.0,1.2,0.6,0.15,24.0,0.4,0.3,5.0,0.05,0.07,0.2,0.04,0.1,13.0,0.36,0.0,文部科学省食品成分表八訂,True
15,15160,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　こしあん入り,0.0,226.0,3.0,0.3,1.4,53.8,65.0,24.0,13.0,39.0,1.0,0.5,0.1,0.0,0.0,0.0,2.0,0.02,0.02,0.2,0.02,0.0,2.0,0.13,0.0,文部科学省食品成分表八訂,True
15,15161,＜和生菓子・和半生菓子類＞　まんじゅう　かるかんまんじゅう　つぶしあん入り,0.0,226.0,3.1,0.4,1.9,53.6,140.0,12.0,16.0,54.0,1.0,0.5,0.15,0.0,0.0,0.1,3.0,0.03,0.02,0.2,0.03,0.0,6.0,0.22,0.0,文部科学省食品成分表八訂,True
15,15030,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　こしあん入り,0.0,216.0,3.1,0.2,2.2,51.4,22.0,24.0,10.0,30.0,0.9,0.3,0.08,0.0,0.0,0.0,2.0,0.01,0.02,0.0,0.0,0.0,1.0,0.02,0.0,文部科学省食品成分表八訂,True
15,15162,＜和生菓子・和半生菓子類＞　まんじゅう　くずまんじゅう　つぶしあん入り,0.0,218.0,1.3,0.1,1.3,53.4,75.0,10.0,11.0,37.0,0.7,0.3,0.09,0.0,0.0,0.0,3.0,0.01,0.01,0.0,0.01,0.0,4.0,0.08,0.0,文部科学省食品成分表八訂,True
15,15031,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　こしあん入り,0.0,296.0,6.5,1.4,3.3,68.1,62.0,38.0,14.0,62.0,1.2,0.5,0.11,17.0,0.3,0.2,4.0,0.03,0.05,0.2,0.01,0.1,6.0,0.22,0.0,文部科学省食品成分表八訂,True
15,15163,＜和生菓子・和半生菓子類＞　まんじゅう　くりまんじゅう　つぶしあん入り,0.0,295.0,6.7,1.6,4.7,67.0,160.0,26.0,20.0,87.0,1.3,0.7,0.17,18.0,0.3,0.2,5.0,0.04,0.06,0.2,0.04,0.1,12.0,0.34,0.0,文部科学省食品成分表八訂,True
15,15032,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　こしあん入り,0.0,299.0,6.8,3.1,1.7,61.6,57.0,33.0,13.0,62.0,1.2,0.6,0.1,34.0,0.6,0.3,4.0,0.03,0.08,0.1,0.02,0.2,10.0,0.29,0.0,文部科学省食品成分表八訂,True
15,15164,＜和生菓子・和半生菓子類＞　まんじゅう　とうまんじゅう　つぶしあん入り,0.0,294.0,6.9,3.3,2.3,61.3,140.0,23.0,18.0,84.0,1.3,0.7,0.15,36.0,0.6,0.3,6.0,0.04,0.09,0.2,0.04,0.2,15.0,0.39,0.0,文部科学省食品成分表八訂,True
15,15033,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　こしあん入り,0.0,254.0,4.6,0.5,2.4,59.5,48.0,33.0,12.0,46.0,1.0,0.4,0.1,0.0,0.0,0.0,2.0,0.03,0.02,0.1,0.01,0.0,2.0,0.12,0.0,文部科学省食品成分表八訂,True
15,15165,＜和生菓子・和半生菓子類＞　まんじゅう　蒸しまんじゅう　つぶしあん入り,0.0,257.0,4.7,0.7,3.4,59.1,130.0,20.0,16.0,63.0,1.0,0.5,0.14,0.0,0.0,0.1,4.0,0.03,0.02,0.2,0.02,0.0,7.0,0.21,0.0,文部科学省食品成分表八訂,True
15,15034,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　こしあん入り,0.0,273.0,6.1,5.6,2.6,51.3,65.0,58.0,23.0,57.0,1.1,0.6,0.14,0.0,0.0,0.1,2.0,0.08,0.03,0.5,0.04,0.0,9.0,0.27,0.0,文部科学省食品成分表八訂,True
15,15166,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　あんまん　つぶしあん入り,0.0,279.0,6.2,6.0,3.3,51.3,110.0,55.0,26.0,67.0,1.1,0.6,0.17,0.0,0.0,0.1,3.0,0.08,0.03,0.5,0.05,0.0,12.0,0.32,0.0,文部科学省食品成分表八訂,True
15,15035,＜和生菓子・和半生菓子類＞　まんじゅう　中華まんじゅう　肉まん,0.0,242.0,10.0,5.1,3.2,43.4,310.0,28.0,20.0,87.0,0.8,1.2,0.12,3.0,0.1,,9.0,0.23,0.1,2.0,0.16,0.1,38.0,0.8,7.0,文部科学省食品成分表八訂,True
15,15036,＜和生菓子・和半生菓子類＞　もなか　こしあん入り,0.0,277.0,4.9,0.3,3.1,65.5,32.0,33.0,14.0,41.0,1.2,0.6,0.12,0.0,0.0,0.0,3.0,0.01,0.02,0.1,0.0,0.0,1.0,0.08,0.0,文部科学省食品成分表八訂,True
15,15167,＜和生菓子・和半生菓子類＞　もなか　つぶしあん入り,0.0,278.0,6.4,0.7,6.1,63.3,170.0,21.0,25.0,80.0,1.6,0.8,0.23,0.0,0.0,0.1,6.0,0.02,0.03,0.1,0.03,0.0,9.0,0.23,0.0,文部科学省食品成分表八訂,True
15,15037,＜和生菓子・和半生菓子類＞　ゆべし,0.0,321.0,2.4,3.5,0.5,71.2,62.0,6.0,15.0,41.0,0.4,0.4,0.11,0.0,0.0,0.1,0.0,0.03,0.02,0.4,0.06,0.0,8.0,0.19,0.0,文部科学省食品成分表八訂,True
15,15038,＜和生菓子・和半生菓子類＞　ようかん　練りようかん,0.0,289.0,3.6,0.2,3.1,69.9,24.0,33.0,12.0,32.0,1.1,0.4,0.09,0.0,0.0,0.0,3.0,0.01,0.02,0.0,0.0,0.0,1.0,0.03,0.0,文部科学省食品成分表八訂,True
15,15039,＜和生菓子・和半生菓子類＞　ようかん　水ようかん,0.0,168.0,2.6,0.2,2.2,39.9,17.0,23.0,8.0,23.0,0.8,0.3,0.06,0.0,0.0,0.0,2.0,0.01,0.01,0.0,0.0,0.0,1.0,0.02,0.0,文部科学省食品成分表八訂,True
15,15040,＜和生菓子・和半生菓子類＞　ようかん　蒸しようかん,0.0,237.0,4.4,0.3,2.8,55.4,32.0,30.0,13.0,37.0,1.1,0.4,0.1,0.0,0.0,0.0,3.0,0.02,0.02,0.1,0.0,0.0,1.0,0.06,0.0,文部科学省食品成分表八訂,True
15,15041,＜和干菓子類＞　あめ玉,0.0,385.0,0.0,0.0,0.0,97.5,2.0,1.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,文部科学省食品成分表八訂,True
15,15042,＜和干菓子類＞　芋かりんとう,0.0,465.0,1.4,20.6,2.6,71.3,550.0,41.0,28.0,54.0,0.7,0.2,0.2,3.0,0.0,4.3,35.0,0.13,0.05,0.9,0.3,0.0,57.0,1.03,33.0,文部科学省食品成分表八訂,True
15,15043,＜和干菓子類＞　おこし,0.0,376.0,3.8,0.7,0.4,90.2,25.0,4.0,5.0,22.0,0.2,0.8,0.12,0.0,0.0,0.0,1.0,0.02,0.01,0.2,0.02,0.0,3.0,0.12,0.0,文部科学省食品成分表八訂,True
15,15044,＜和干菓子類＞　おのろけ豆,0.0,438.0,11.3,13.6,2.3,70.2,270.0,17.0,70.0,180.0,1.1,1.6,0.33,0.0,0.0,2.9,0.0,0.13,0.05,7.0,0.21,0.0,24.0,1.09,0.0,文部科学省食品成分表八訂,True
15,15045,＜和干菓子類＞　かりんとう　黒,0.0,420.0,7.5,11.6,1.2,76.3,300.0,66.0,27.0,57.0,1.6,0.7,0.16,0.0,0.0,1.6,18.0,0.1,0.05,1.0,0.21,0.0,25.0,0.84,0.0,文部科学省食品成分表八訂,True
15,15046,＜和干菓子類＞　かりんとう　白,0.0,423.0,9.7,11.2,1.7,76.2,71.0,17.0,27.0,68.0,0.8,0.8,0.15,0.0,0.0,1.6,17.0,0.12,0.05,1.1,0.07,0.0,31.0,0.72,0.0,文部科学省食品成分表八訂,True
15,15047,＜和干菓子類＞　ごかぼう,0.0,367.0,10.6,6.4,4.5,71.7,500.0,48.0,64.0,170.0,2.0,1.4,0.33,0.0,0.0,0.4,6.0,0.03,0.06,0.6,0.13,0.0,55.0,0.3,0.0,文部科学省食品成分表八訂,True
15,15048,＜和干菓子類＞　小麦粉せんべい　磯部せんべい,0.0,377.0,4.3,0.8,1.3,89.3,59.0,11.0,6.0,31.0,0.3,0.1,0.05,0.0,0.0,0.1,0.0,0.06,0.02,0.3,0.02,0.0,4.0,0.27,0.0,文部科学省食品成分表八訂,True
15,15049,＜和干菓子類＞　小麦粉せんべい　かわらせんべい,0.0,390.0,7.0,3.2,1.2,84.9,54.0,10.0,6.0,70.0,0.6,0.4,0.05,51.0,0.3,0.4,3.0,0.07,0.11,0.3,0.04,0.3,16.0,0.54,0.0,文部科学省食品成分表八訂,True
15,15050,＜和干菓子類＞　小麦粉せんべい　巻きせんべい,0.0,386.0,4.3,1.4,1.0,90.4,71.0,22.0,5.0,53.0,0.3,0.2,0.04,17.0,0.3,0.2,1.0,0.05,0.04,0.2,0.02,0.1,7.0,0.31,0.0,文部科学省食品成分表八訂,True
15,15051,＜和干菓子類＞　小麦粉せんべい　南部せんべい　ごま入り,0.0,423.0,11.2,11.1,4.2,72.0,170.0,240.0,78.0,150.0,2.2,1.3,0.38,0.0,0.0,0.3,1.0,0.27,0.08,1.5,0.14,0.0,25.0,0.59,0.0,文部科学省食品成分表八訂,True
15,15052,＜和干菓子類＞　小麦粉せんべい　南部せんべい　落花生入り,0.0,421.0,11.7,9.5,3.5,73.9,230.0,26.0,40.0,120.0,0.7,0.7,0.18,0.0,0.0,2.2,0.0,0.17,0.05,3.9,0.11,0.0,21.0,0.91,0.0,文部科学省食品成分表八訂,True
15,15053,＜和干菓子類＞　しおがま,0.0,348.0,2.6,0.2,0.6,85.5,42.0,14.0,7.0,17.0,0.2,0.6,0.09,85.0,,0.2,33.0,0.02,0.02,0.2,0.02,0.0,7.0,1.33,0.0,文部科学省食品成分表八訂,True
15,15056,＜和干菓子類＞　ひなあられ　関西風,0.0,385.0,8.0,1.4,1.3,85.8,100.0,8.0,17.0,56.0,0.3,1.6,0.22,0.0,0.0,0.1,0.0,0.06,0.03,0.5,0.06,0.0,11.0,0.64,0.0,文部科学省食品成分表八訂,True
15,15055,＜和干菓子類＞　ひなあられ　関東風,0.0,380.0,9.6,2.8,2.5,80.7,220.0,18.0,31.0,94.0,0.8,1.7,0.28,0.0,0.0,0.2,2.0,0.06,0.04,0.6,0.08,0.0,26.0,0.61,0.0,文部科学省食品成分表八訂,True
15,15057,＜和干菓子類＞　米菓　揚げせんべい,0.0,458.0,5.6,17.4,0.5,71.3,82.0,5.0,21.0,87.0,0.7,0.9,0.17,0.0,0.0,2.3,28.0,0.08,0.02,1.2,0.11,0.0,11.0,0.61,0.0,文部科学省食品成分表八訂,True
15,15058,＜和干菓子類＞　米菓　甘辛せんべい,0.0,374.0,6.7,0.9,0.6,86.2,120.0,7.0,28.0,110.0,0.9,1.0,0.19,0.0,0.0,0.2,0.0,0.09,0.03,1.4,0.13,0.0,14.0,0.69,0.0,文部科学省食品成分表八訂,True
15,15059,＜和干菓子類＞　米菓　あられ,0.0,378.0,7.5,1.0,0.8,84.9,99.0,8.0,17.0,55.0,0.3,1.6,0.21,0.0,0.0,0.1,0.0,0.06,0.03,0.5,0.06,0.0,11.0,0.63,0.0,文部科学省食品成分表八訂,True
15,15060,＜和干菓子類＞　米菓　しょうゆせんべい,0.0,368.0,7.3,1.0,0.6,83.9,130.0,8.0,30.0,120.0,1.0,1.1,0.2,0.0,0.0,0.2,0.0,0.1,0.04,1.5,0.14,0.0,16.0,0.75,0.0,文部科学省食品成分表八訂,True
15,15061,＜和干菓子類＞　ボーロ　小粒,0.0,391.0,2.5,2.1,0.0,90.6,44.0,15.0,5.0,54.0,0.6,0.2,0.03,42.0,0.8,0.3,2.0,0.01,0.07,0.0,0.02,0.2,10.0,0.23,0.0,文部科学省食品成分表八訂,True
15,15062,＜和干菓子類＞　ボーロ　そばボーロ,0.0,398.0,7.7,3.4,1.5,86.1,130.0,21.0,30.0,110.0,0.9,0.7,0.12,49.0,0.9,0.4,3.0,0.12,0.11,0.8,0.07,0.3,21.0,0.68,0.0,文部科学省食品成分表八訂,True
15,15063,＜和干菓子類＞　松風,0.0,378.0,4.0,0.7,1.2,89.7,54.0,10.0,6.0,29.0,0.3,0.1,0.05,0.0,0.0,0.1,0.0,0.05,0.02,0.3,0.01,0.0,4.0,0.26,0.0,文部科学省食品成分表八訂,True
15,15064,＜和干菓子類＞　みしま豆,0.0,402.0,12.3,8.6,6.0,75.8,680.0,65.0,86.0,220.0,2.7,1.4,0.38,0.0,0.0,0.6,9.0,0.02,0.08,0.7,0.17,0.0,75.0,0.34,0.0,文部科学省食品成分表八訂,True
15,15065,＜和干菓子類＞　八つ橋,0.0,390.0,3.3,0.5,0.3,94.2,49.0,3.0,13.0,51.0,0.4,0.8,0.13,0.0,0.0,0.1,0.0,0.04,0.01,0.7,0.07,0.0,7.0,0.36,0.0,文部科学省食品成分表八訂,True
15,15066,＜和干菓子類＞　らくがん　らくがん,0.0,384.0,2.4,0.2,0.2,94.3,19.0,3.0,3.0,17.0,0.2,0.5,0.08,0.0,0.0,0.0,0.0,0.01,0.0,0.1,0.01,0.0,2.0,0.07,0.0,文部科学省食品成分表八訂,True
15,15067,＜和干菓子類＞　らくがん　麦らくがん,0.0,396.0,4.8,1.8,5.4,90.4,170.0,16.0,46.0,120.0,1.1,1.4,0.16,0.0,0.0,0.2,0.0,0.03,0.04,2.7,0.03,0.0,9.0,0.11,0.0,文部科学省食品成分表八訂,True
15,15068,＜和干菓子類＞　らくがん　もろこしらくがん,0.0,374.0,6.6,0.3,6.9,89.9,51.0,16.0,22.0,58.0,1.8,0.7,0.13,0.0,0.0,0.0,1.0,0.01,0.01,0.2,0.01,0.0,1.0,0.08,0.0,文部科学省食品成分表八訂,True
15,15125,＜菓子パン類＞　揚げパン,0.0,369.0,8.7,18.7,1.8,43.5,110.0,42.0,19.0,86.0,0.6,0.7,0.09,2.0,0.0,4.3,0.0,0.18,0.13,1.2,0.05,0.1,33.0,0.32,0.0,文部科学省食品成分表八訂,True
15,15069,＜菓子パン類＞　あんパン　こしあん入り,0.0,267.0,6.8,3.6,2.5,53.5,64.0,30.0,15.0,55.0,1.0,0.6,0.1,10.0,0.2,0.4,2.0,0.06,0.07,0.5,0.03,0.1,27.0,0.35,0.0,文部科学省食品成分表八訂,True
15,15168,＜菓子パン類＞　あんパン　つぶしあん入り,0.0,266.0,7.0,3.8,3.3,53.0,120.0,23.0,18.0,68.0,1.0,0.7,0.14,10.0,0.2,0.4,3.0,0.06,0.07,0.6,0.04,0.1,32.0,0.43,0.0,文部科学省食品成分表八訂,True
15,15126,＜菓子パン類＞　あんパン　薄皮タイプ　こしあん入り,0.0,256.0,6.6,3.5,2.4,51.9,45.0,36.0,16.0,50.0,1.3,0.6,0.12,4.0,0.1,0.1,3.0,0.03,0.04,0.2,0.01,0.0,11.0,0.16,0.0,文部科学省食品成分表八訂,True
15,15169,＜菓子パン類＞　あんパン　薄皮タイプ　つぶしあん入り,0.0,258.0,6.8,3.7,3.2,51.4,150.0,21.0,21.0,72.0,1.3,0.7,0.18,4.0,0.1,0.2,5.0,0.04,0.05,0.3,0.04,0.0,17.0,0.28,0.0,文部科学省食品成分表八訂,True
15,15127,＜菓子パン類＞　カレーパン　皮及び具,0.0,302.0,6.6,18.3,1.6,32.3,130.0,24.0,17.0,91.0,0.7,0.6,0.07,34.0,0.0,2.1,8.0,0.11,0.15,1.1,0.05,0.1,17.0,0.26,0.0,文部科学省食品成分表八訂,True
15,15128,＜菓子パン類＞　カレーパン　皮のみ,0.0,363.0,7.2,22.4,1.3,38.4,100.0,23.0,16.0,100.0,0.7,0.6,0.08,10.0,0.0,2.7,9.0,0.11,0.18,1.1,0.04,0.1,21.0,0.26,0.0,文部科学省食品成分表八訂,True
15,15129,＜菓子パン類＞　カレーパン　具のみ,0.0,168.0,5.3,9.3,2.4,18.8,200.0,28.0,19.0,69.0,0.7,0.7,0.07,87.0,0.0,0.7,5.0,0.11,0.07,1.1,0.07,0.1,9.0,0.24,0.0,文部科学省食品成分表八訂,True
15,15070,＜菓子パン類＞　クリームパン,0.0,286.0,7.9,7.4,1.3,48.3,120.0,57.0,15.0,110.0,0.8,0.9,0.08,66.0,1.1,0.8,4.0,0.1,0.14,0.7,0.07,0.4,46.0,0.82,0.0,文部科学省食品成分表八訂,True
15,15130,＜菓子パン類＞　クリームパン　薄皮タイプ,0.0,218.0,6.0,7.1,0.6,33.9,110.0,72.0,11.0,120.0,0.7,0.8,0.05,93.0,1.5,0.7,5.0,0.07,0.15,0.3,0.06,0.5,34.0,0.82,0.0,文部科学省食品成分表八訂,True
15,15071,＜菓子パン類＞　ジャムパン,0.0,285.0,5.3,3.9,1.6,58.1,84.0,20.0,12.0,47.0,0.5,0.5,0.07,11.0,0.2,0.5,2.0,0.07,0.07,0.6,0.04,0.1,40.0,0.42,3.0,文部科学省食品成分表八訂,True
15,15072,＜菓子パン類＞　チョココロネ,0.0,320.0,5.8,15.3,1.1,44.4,160.0,78.0,18.0,92.0,0.6,0.6,0.09,30.0,0.4,2.1,9.0,0.08,0.14,0.6,0.04,0.2,25.0,0.6,0.0,文部科学省食品成分表八訂,True
15,15131,＜菓子パン類＞　チョコパン　薄皮タイプ,0.0,340.0,4.7,19.4,0.8,40.0,190.0,100.0,19.0,100.0,0.5,0.6,0.08,36.0,0.4,2.7,12.0,0.07,0.16,0.4,0.03,0.2,14.0,0.6,0.0,文部科学省食品成分表八訂,True
15,15132,＜菓子パン類＞　メロンパン,0.0,349.0,8.0,10.5,1.7,59.9,110.0,26.0,16.0,84.0,0.6,0.6,0.09,40.0,0.2,1.2,3.0,0.09,0.1,1.0,0.05,0.1,29.0,0.38,0.0,文部科学省食品成分表八訂,True
15,15181,＜菓子パン類＞　菓子パン　あんなし,0.0,294.0,8.2,6.1,1.7,54.1,92.0,26.0,16.0,67.0,0.6,0.7,0.09,17.0,0.4,0.7,1.0,0.1,0.11,0.9,0.05,0.1,49.0,0.61,0.0,文部科学省食品成分表八訂,True
15,15073,＜ケーキ・ペストリー類＞　シュークリーム,0.0,211.0,6.0,11.4,0.3,25.5,120.0,91.0,9.0,150.0,0.8,0.8,0.04,150.0,2.1,0.8,8.0,0.07,0.18,0.1,0.07,0.7,28.0,0.96,1.0,文部科学省食品成分表八訂,True
15,15074,＜ケーキ・ペストリー類＞　スポンジケーキ,0.0,283.0,7.9,7.5,0.7,52.1,92.0,27.0,8.0,94.0,0.8,0.6,0.05,120.0,1.7,0.7,6.0,0.06,0.18,0.2,0.05,0.5,24.0,0.68,0.0,文部科学省食品成分表八訂,True
15,15075,＜ケーキ・ペストリー類＞　ショートケーキ　果実なし,0.0,318.0,6.9,15.2,0.6,42.3,86.0,31.0,7.0,100.0,0.6,0.5,0.04,130.0,1.4,0.6,6.0,0.05,0.15,0.2,0.04,0.4,19.0,0.53,0.0,文部科学省食品成分表八訂,True
15,15170,＜ケーキ・ペストリー類＞　ショートケーキ　いちご,0.0,314.0,6.9,14.7,0.9,42.7,120.0,34.0,10.0,100.0,0.7,0.5,0.05,130.0,1.3,0.7,7.0,0.05,0.15,0.2,0.05,0.4,40.0,0.59,15.0,文部科学省食品成分表八訂,True
15,15133,＜ケーキ・ペストリー類＞　タルト　（洋菓子）,0.0,247.0,4.7,13.5,1.4,30.5,120.0,82.0,11.0,77.0,0.6,0.4,0.05,120.0,0.7,0.7,6.0,0.05,0.11,0.4,0.04,0.2,42.0,0.5,21.0,文部科学省食品成分表八訂,True
15,15134,＜ケーキ・ペストリー類＞　チーズケーキ　ベイクドチーズケーキ,0.0,299.0,8.5,21.2,0.2,23.3,86.0,53.0,8.0,98.0,0.5,0.7,0.03,200.0,1.2,1.1,10.0,0.04,0.23,0.1,0.05,0.4,21.0,0.6,2.0,文部科学省食品成分表八訂,True
15,15135,＜ケーキ・ペストリー類＞　チーズケーキ　レアチーズケーキ,0.0,349.0,5.8,27.5,0.3,22.5,93.0,98.0,9.0,75.0,0.2,0.4,0.03,160.0,0.2,0.7,8.0,0.04,0.16,0.2,0.03,0.1,8.0,0.34,2.0,文部科学省食品成分表八訂,True
15,15182,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　プレーン,0.0,382.0,6.2,26.3,2.1,35.1,92.0,27.0,13.0,68.0,0.6,0.7,0.07,56.0,1.6,3.1,9.0,0.11,0.12,1.0,0.05,0.1,63.0,0.5,0.0,文部科学省食品成分表八訂,True
15,15076,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　プレーン　,0.0,440.0,6.5,34.0,2.7,33.2,80.0,17.0,13.0,70.0,0.7,0.7,0.07,82.0,2.1,3.9,11.0,0.11,0.12,0.9,0.06,0.1,62.0,0.51,0.0,文部科学省食品成分表八訂,True
15,15183,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　こしあん,0.0,330.0,6.0,15.6,2.9,44.9,68.0,33.0,15.0,60.0,1.0,0.6,0.1,33.0,0.9,1.8,7.0,0.07,0.08,0.6,0.03,0.1,38.0,0.31,0.0,文部科学省食品成分表八訂,True
15,15184,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　つぶしあん,0.0,323.0,6.0,15.7,3.6,42.9,120.0,23.0,17.0,70.0,1.0,0.7,0.12,33.0,0.9,1.9,8.0,0.07,0.08,0.6,0.04,0.1,41.0,0.37,0.0,文部科学省食品成分表八訂,True
15,15171,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　こしあん,0.0,384.0,6.5,21.3,3.3,46.1,65.0,29.0,16.0,64.0,1.1,0.7,0.1,51.0,1.3,2.4,9.0,0.07,0.09,0.6,0.03,0.1,39.0,0.33,0.0,文部科学省食品成分表八訂,True
15,15172,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　つぶしあん,0.0,387.0,6.6,22.0,4.2,45.2,120.0,19.0,19.0,77.0,1.1,0.7,0.14,52.0,1.3,2.5,10.0,0.08,0.09,0.6,0.05,0.1,43.0,0.41,0.0,文部科学省食品成分表八訂,True
15,15185,＜ケーキ・ペストリー類＞　デニッシュペストリー　アメリカンタイプ　あん入り　カスタードクリーム,0.0,304.0,5.8,19.3,1.4,31.2,100.0,51.0,11.0,97.0,0.6,0.7,0.06,83.0,1.7,2.2,8.0,0.09,0.14,0.6,0.06,0.3,50.0,0.65,0.0,文部科学省食品成分表八訂,True
15,15173,＜ケーキ・ペストリー類＞　デニッシュペストリー　デンマークタイプ　あん入り　カスタードクリーム,0.0,417.0,7.3,29.6,2.1,36.6,120.0,56.0,14.0,120.0,0.9,0.9,0.07,120.0,2.5,3.3,12.0,0.11,0.17,0.8,0.07,0.4,60.0,0.81,0.0,文部科学省食品成分表八訂,True
15,15077,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　プレーン,0.0,379.0,7.2,20.2,1.5,43.9,110.0,43.0,14.0,73.0,0.5,0.6,0.07,10.0,0.2,2.5,25.0,0.09,0.11,0.7,0.05,0.1,37.0,0.56,0.0,文部科学省食品成分表八訂,True
15,15174,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　こしあん,0.0,341.0,6.8,12.6,2.6,52.2,85.0,45.0,16.0,66.0,1.0,0.6,0.1,6.0,0.1,1.5,17.0,0.06,0.08,0.5,0.03,0.1,23.0,0.36,0.0,文部科学省食品成分表八訂,True
15,15175,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　つぶしあん,0.0,341.0,7.0,13.0,3.4,51.5,140.0,36.0,19.0,78.0,1.0,0.7,0.14,7.0,0.1,1.6,18.0,0.06,0.08,0.5,0.04,0.1,27.0,0.43,0.0,文部科学省食品成分表八訂,True
15,15176,＜ケーキ・ペストリー類＞　ドーナッツ　イーストドーナッツ　あん入り　カスタードクリーム,0.0,371.0,7.7,18.9,1.2,44.6,140.0,75.0,15.0,120.0,0.7,0.8,0.07,66.0,1.1,2.2,22.0,0.1,0.16,0.6,0.07,0.4,40.0,0.84,0.0,文部科学省食品成分表八訂,True
15,15078,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　プレーン,0.0,367.0,7.2,11.7,1.2,60.2,120.0,42.0,9.0,95.0,0.6,0.4,0.06,54.0,0.9,1.3,9.0,0.07,0.12,0.3,0.04,0.3,16.0,0.58,0.0,文部科学省食品成分表八訂,True
15,15177,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　こしあん,0.0,353.0,8.3,5.4,2.4,63.7,90.0,46.0,13.0,83.0,1.1,0.6,0.1,34.0,0.6,0.9,8.0,0.05,0.09,0.2,0.03,0.2,11.0,0.39,0.0,文部科学省食品成分表八訂,True
15,15178,＜ケーキ・ペストリー類＞　ドーナッツ　ケーキドーナッツ　あん入り　つぶしあん,0.0,355.0,8.6,5.7,3.4,63.1,150.0,36.0,16.0,96.0,1.1,0.6,0.13,35.0,0.6,0.9,9.0,0.06,0.09,0.2,0.04,0.2,14.0,0.46,0.0,文部科学省食品成分表八訂,True
